title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
Can You Hear Me?,['Evermore'],spotify:track:2sw3m9QEnrasNFSBWP3zlm,0.452,0.667,9,-6.088,1,0.0415,0.103,0.00146,0.112,0.249,151.938,audio_features,2sw3m9QEnrasNFSBWP3zlm,https://api.spotify.com/v1/tracks/2sw3m9QEnrasNFSBWP3zlm,https://api.spotify.com/v1/audio-analysis/2sw3m9QEnrasNFSBWP3zlm,403333,4
What I Like About You (feat. Theresa Rex),"['Jonas Blue', 'Theresa Rex']",spotify:track:4NSW0Km5ZG60L8FthUebPJ,0.46,0.8,1,-3.584,1,0.05,0.289,6.16e-06,0.121,0.553,102.46,audio_features,4NSW0Km5ZG60L8FthUebPJ,https://api.spotify.com/v1/tracks/4NSW0Km5ZG60L8FthUebPJ,https://api.spotify.com/v1/audio-analysis/4NSW0Km5ZG60L8FthUebPJ,220396,4
All The Stars (with SZA),"['Kendrick Lamar', 'SZA']",spotify:track:5RTVMR0OXWejMsK86IfR2l,0.712,0.623,8,-5.518,1,0.0488,0.0268,0.0229,0.0825,0.473,96.766,audio_features,5RTVMR0OXWejMsK86IfR2l,https://api.spotify.com/v1/tracks/5RTVMR0OXWejMsK86IfR2l,https://api.spotify.com/v1/audio-analysis/5RTVMR0OXWejMsK86IfR2l,235352,4
God's Plan,['Drake'],spotify:track:61T2H6w0ggQdhCvVegLl99,0.758,0.451,7,-9.454,1,0.104,0.0273,9.48e-05,0.566,0.353,77.175,audio_features,61T2H6w0ggQdhCvVegLl99,https://api.spotify.com/v1/tracks/61T2H6w0ggQdhCvVegLl99,https://api.spotify.com/v1/audio-analysis/61T2H6w0ggQdhCvVegLl99,198960,4
Ramble On - Remaster,['Led Zeppelin'],spotify:track:4WTk7vle9ubGFvRUkaGUBd,0.456,0.549,4,-13.111,1,0.0343,0.186,0.00227,0.0877,0.834,98.583,audio_features,4WTk7vle9ubGFvRUkaGUBd,https://api.spotify.com/v1/tracks/4WTk7vle9ubGFvRUkaGUBd,https://api.spotify.com/v1/audio-analysis/4WTk7vle9ubGFvRUkaGUBd,274010,4
Underwater,['RÜFÜS DU SOL'],spotify:track:5ZvHcR4OSwvEV5IhigbTOT,0.611,0.809,6,-6.63,0,0.0342,0.019,0.0185,0.114,0.428,118.003,audio_features,5ZvHcR4OSwvEV5IhigbTOT,https://api.spotify.com/v1/tracks/5ZvHcR4OSwvEV5IhigbTOT,https://api.spotify.com/v1/audio-analysis/5ZvHcR4OSwvEV5IhigbTOT,349293,4
Good Things Fall Apart (with Jon Bellion),"['ILLENIUM', 'Jon Bellion']",spotify:track:6pooRNiLyYpxZeIA5kJ5EX,0.643,0.594,2,-5.453,1,0.0318,0.0128,0.0,0.118,0.442,144.033,audio_features,6pooRNiLyYpxZeIA5kJ5EX,https://api.spotify.com/v1/tracks/6pooRNiLyYpxZeIA5kJ5EX,https://api.spotify.com/v1/audio-analysis/6pooRNiLyYpxZeIA5kJ5EX,216668,4
Always Remember Us This Way,['Lady Gaga'],spotify:track:74iZuPGwyL33VlTr6jTnab,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,audio_features,74iZuPGwyL33VlTr6jTnab,https://api.spotify.com/v1/tracks/74iZuPGwyL33VlTr6jTnab,https://api.spotify.com/v1/audio-analysis/74iZuPGwyL33VlTr6jTnab,210200,4
Signs,['Drake'],spotify:track:6Na5uKk5SsqZimk0hAWo8y,0.794,0.735,0,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374,audio_features,6Na5uKk5SsqZimk0hAWo8y,https://api.spotify.com/v1/tracks/6Na5uKk5SsqZimk0hAWo8y,https://api.spotify.com/v1/audio-analysis/6Na5uKk5SsqZimk0hAWo8y,234373,4
Don't Call Me Up,['Mabel'],spotify:track:5WHTFyqSii0lmT9R21abT8,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,audio_features,5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,178480,4
Panini,['Lil Nas X'],spotify:track:1000nHvUdawXuUHgBod4Wv,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,audio_features,1000nHvUdawXuUHgBod4Wv,https://api.spotify.com/v1/tracks/1000nHvUdawXuUHgBod4Wv,https://api.spotify.com/v1/audio-analysis/1000nHvUdawXuUHgBod4Wv,114893,4
Outta My Head (with John Mayer),"['Khalid', 'John Mayer']",spotify:track:09oZ9eXQ2fo6YDrPzJqAoP,0.729,0.545,0,-7.818,1,0.0316,0.0174,0.000274,0.369,0.514,103.012,audio_features,09oZ9eXQ2fo6YDrPzJqAoP,https://api.spotify.com/v1/tracks/09oZ9eXQ2fo6YDrPzJqAoP,https://api.spotify.com/v1/audio-analysis/09oZ9eXQ2fo6YDrPzJqAoP,177067,4
COFFEE,['Kelly Rowland'],spotify:track:7GGlr1GkWjre2lo69N0rVk,0.857,0.69,6,-4.474,1,0.0437,0.0415,0.0,0.0942,0.799,121.09,audio_features,7GGlr1GkWjre2lo69N0rVk,https://api.spotify.com/v1/tracks/7GGlr1GkWjre2lo69N0rVk,https://api.spotify.com/v1/audio-analysis/7GGlr1GkWjre2lo69N0rVk,130686,4
Say So (feat. Nicki Minaj),"['Doja Cat', 'Nicki Minaj']",spotify:track:0u4nfBSMDKRljy0h43piow,0.853,0.642,11,-4.646,0,0.207,0.113,8.71e-06,0.442,0.736,111.057,audio_features,0u4nfBSMDKRljy0h43piow,https://api.spotify.com/v1/tracks/0u4nfBSMDKRljy0h43piow,https://api.spotify.com/v1/audio-analysis/0u4nfBSMDKRljy0h43piow,206595,4
ROXANNE,['Arizona Zervas'],spotify:track:5wnS2iIJ8VDtF9bxELBR3K,0.542,0.621,6,-5.581,0,0.258,0.0775,0.0,0.439,0.507,87.742,audio_features,5wnS2iIJ8VDtF9bxELBR3K,https://api.spotify.com/v1/tracks/5wnS2iIJ8VDtF9bxELBR3K,https://api.spotify.com/v1/audio-analysis/5wnS2iIJ8VDtF9bxELBR3K,164533,4
motive (with Doja Cat),"['Ariana Grande', 'Doja Cat']",spotify:track:3Hgk2MiY3hIIp6Hmf1fxeW,0.793,0.751,10,-5.67,0,0.0795,0.0752,0.0,0.173,0.646,116.966,audio_features,3Hgk2MiY3hIIp6Hmf1fxeW,https://api.spotify.com/v1/tracks/3Hgk2MiY3hIIp6Hmf1fxeW,https://api.spotify.com/v1/audio-analysis/3Hgk2MiY3hIIp6Hmf1fxeW,167990,4
Jackie Chan,"['Tiësto', 'Dzeko', 'Preme', 'Post Malone']",spotify:track:49ziHtycEUnbFQtE8e8slt,0.742,0.838,3,-2.758,0,0.0476,0.339,0.0,0.0595,0.694,128.022,audio_features,49ziHtycEUnbFQtE8e8slt,https://api.spotify.com/v1/tracks/49ziHtycEUnbFQtE8e8slt,https://api.spotify.com/v1/audio-analysis/49ziHtycEUnbFQtE8e8slt,215676,4
Play Date,['Melanie Martinez'],spotify:track:5oDa9TpatXwG8JNPUE988c,0.68,0.695,5,-5.057,1,0.0435,0.638,0.0,0.241,0.414,123.942,audio_features,5oDa9TpatXwG8JNPUE988c,https://api.spotify.com/v1/tracks/5oDa9TpatXwG8JNPUE988c,https://api.spotify.com/v1/audio-analysis/5oDa9TpatXwG8JNPUE988c,179868,4
Dynamite,['BTS'],spotify:track:0v1x6rN6JHRapa03JElljE,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,audio_features,0v1x6rN6JHRapa03JElljE,https://api.spotify.com/v1/tracks/0v1x6rN6JHRapa03JElljE,https://api.spotify.com/v1/audio-analysis/0v1x6rN6JHRapa03JElljE,199054,4
The Bones,['Maren Morris'],spotify:track:3npzogdOEiVsieXmmhBepL,0.612,0.57,11,-6.642,0,0.0347,0.279,0.0,0.0963,0.335,77.004,audio_features,3npzogdOEiVsieXmmhBepL,https://api.spotify.com/v1/tracks/3npzogdOEiVsieXmmhBepL,https://api.spotify.com/v1/audio-analysis/3npzogdOEiVsieXmmhBepL,197293,4
Maps,['Maroon 5'],spotify:track:0DKT3yIip1M0W0J1HYS1ru,0.741,0.715,1,-5.497,0,0.0293,0.0141,0.0,0.0576,0.847,120.032,audio_features,0DKT3yIip1M0W0J1HYS1ru,https://api.spotify.com/v1/tracks/0DKT3yIip1M0W0J1HYS1ru,https://api.spotify.com/v1/audio-analysis/0DKT3yIip1M0W0J1HYS1ru,189973,4
good 4 u,['Olivia Rodrigo'],spotify:track:45rVezUW4TqYwQkD7kz6eF,0.629,0.649,9,-5.021,1,0.119,0.294,0.0,0.101,0.685,83.387,audio_features,45rVezUW4TqYwQkD7kz6eF,https://api.spotify.com/v1/tracks/45rVezUW4TqYwQkD7kz6eF,https://api.spotify.com/v1/audio-analysis/45rVezUW4TqYwQkD7kz6eF,178148,4
"Tag, You're It",['Melanie Martinez'],spotify:track:3u1FiuSpfsgVnekEMXgMwJ,0.559,0.835,5,-5.555,0,0.0424,0.24,0.019,0.185,0.382,114.908,audio_features,3u1FiuSpfsgVnekEMXgMwJ,https://api.spotify.com/v1/tracks/3u1FiuSpfsgVnekEMXgMwJ,https://api.spotify.com/v1/audio-analysis/3u1FiuSpfsgVnekEMXgMwJ,189027,4
SUN GOES DOWN,['Lil Nas X'],spotify:track:34eF4BoV8FPk0uhAAoqU7h,0.551,0.636,2,-6.798,1,0.054,0.0837,4.28e-06,0.112,0.148,174.065,audio_features,34eF4BoV8FPk0uhAAoqU7h,https://api.spotify.com/v1/tracks/34eF4BoV8FPk0uhAAoqU7h,https://api.spotify.com/v1/audio-analysis/34eF4BoV8FPk0uhAAoqU7h,168276,4
Beautiful Mistakes (feat. Megan Thee Stallion),"['Maroon 5', 'Megan Thee Stallion']",spotify:track:6fRxMU4LWwyaSSowV441IU,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,audio_features,6fRxMU4LWwyaSSowV441IU,https://api.spotify.com/v1/tracks/6fRxMU4LWwyaSSowV441IU,https://api.spotify.com/v1/audio-analysis/6fRxMU4LWwyaSSowV441IU,227395,4
Kiss Me More (feat. SZA),"['Doja Cat', 'SZA']",spotify:track:0VXNv42fMCHUaugnEgTeI7,0.781,0.692,8,-3.479,1,0.0301,0.245,0.000168,0.123,0.726,110.962,audio_features,0VXNv42fMCHUaugnEgTeI7,https://api.spotify.com/v1/tracks/0VXNv42fMCHUaugnEgTeI7,https://api.spotify.com/v1/audio-analysis/0VXNv42fMCHUaugnEgTeI7,208867,4
Hit The Road Jack,"['Jeff Zavac', 'The Craetts']",spotify:track:7sXxvOVFtMr31xj0kX9BFV,0.593,0.752,8,-6.617,0,0.0313,0.0841,0.00308,0.197,0.935,172.087,audio_features,7sXxvOVFtMr31xj0kX9BFV,https://api.spotify.com/v1/tracks/7sXxvOVFtMr31xj0kX9BFV,https://api.spotify.com/v1/audio-analysis/7sXxvOVFtMr31xj0kX9BFV,129907,4
"What'd I Say, Pt. 1",['Ray Charles'],spotify:track:6am4NCDEpJmnSWPKSl5rFw,0.403,0.283,4,-16.359,1,0.0563,0.823,1.91e-06,0.699,0.889,178.111,audio_features,6am4NCDEpJmnSWPKSl5rFw,https://api.spotify.com/v1/tracks/6am4NCDEpJmnSWPKSl5rFw,https://api.spotify.com/v1/audio-analysis/6am4NCDEpJmnSWPKSl5rFw,188733,4
Great Balls Of Fire,['Jerry Lee Lewis'],spotify:track:3YmELj8vHY6mKIzphgtQlM,0.468,0.527,7,-13.897,0,0.0683,0.554,0.0,0.061,0.855,159.501,audio_features,3YmELj8vHY6mKIzphgtQlM,https://api.spotify.com/v1/tracks/3YmELj8vHY6mKIzphgtQlM,https://api.spotify.com/v1/audio-analysis/3YmELj8vHY6mKIzphgtQlM,116467,4
Blue Suede Shoes,['Elvis Presley'],spotify:track:47gmoUrZV3w20JAnQOZMcO,0.557,0.66,2,-7.706,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,audio_features,47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/tracks/47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/audio-analysis/47gmoUrZV3w20JAnQOZMcO,119200,4
Come Together - Remastered 2009,['The Beatles'],spotify:track:2EqlS6tkEnglzr7tkKAAYD,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4
"The Name Game - From ""American Horror Story: Asylum""","['American Horror Story Cast', 'Jessica Lange']",spotify:track:0KDn1sQyUdgD4X1LYlEbTe,0.8,0.896,0,-4.207,0,0.0436,0.136,0.000486,0.081,0.962,164.988,audio_features,0KDn1sQyUdgD4X1LYlEbTe,https://api.spotify.com/v1/tracks/0KDn1sQyUdgD4X1LYlEbTe,https://api.spotify.com/v1/audio-analysis/0KDn1sQyUdgD4X1LYlEbTe,137655,4
"Criminal - From ""American Horror Story""","['American Horror Story Cast', 'Sarah Paulson']",spotify:track:00UAmQrZOSjfuFbbjdxzTK,0.661,0.871,7,-4.008,0,0.0326,0.072,2.69e-06,0.225,0.531,89.848,audio_features,00UAmQrZOSjfuFbbjdxzTK,https://api.spotify.com/v1/tracks/00UAmQrZOSjfuFbbjdxzTK,https://api.spotify.com/v1/audio-analysis/00UAmQrZOSjfuFbbjdxzTK,244460,4
Rhiannon - 2002 Remaster,['Fleetwood Mac'],spotify:track:0Au59BXFclyUoBz2j0fGhO,0.675,0.725,9,-7.024,0,0.0347,0.481,0.00993,0.15,0.712,130.172,audio_features,0Au59BXFclyUoBz2j0fGhO,https://api.spotify.com/v1/tracks/0Au59BXFclyUoBz2j0fGhO,https://api.spotify.com/v1/audio-analysis/0Au59BXFclyUoBz2j0fGhO,226667,4
Seven Wonders - Remastered,['Fleetwood Mac'],spotify:track:3k2ImghAf2wffEKTMVvIkc,0.707,0.625,4,-9.529,1,0.0303,0.0259,5.42e-05,0.104,0.634,119.049,audio_features,3k2ImghAf2wffEKTMVvIkc,https://api.spotify.com/v1/tracks/3k2ImghAf2wffEKTMVvIkc,https://api.spotify.com/v1/audio-analysis/3k2ImghAf2wffEKTMVvIkc,222400,4
Running,['Evermore'],spotify:track:62YHs3LqJQjThYg5R9dFIr,0.41,0.767,6,-4.7,1,0.0336,0.000896,0.0301,0.0484,0.204,139.94,audio_features,62YHs3LqJQjThYg5R9dFIr,https://api.spotify.com/v1/tracks/62YHs3LqJQjThYg5R9dFIr,https://api.spotify.com/v1/audio-analysis/62YHs3LqJQjThYg5R9dFIr,263067,4
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,"['Jennifer Lopez', 'Jadakiss', 'Styles P']",spotify:track:4ZOyH6KjomjlqCz3oFqglr,0.844,0.754,6,-5.46,1,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,audio_features,4ZOyH6KjomjlqCz3oFqglr,https://api.spotify.com/v1/tracks/4ZOyH6KjomjlqCz3oFqglr,https://api.spotify.com/v1/audio-analysis/4ZOyH6KjomjlqCz3oFqglr,187840,4
The Shoop Shoop Song (It's In His Kiss),['Cher'],spotify:track:5oV1YjM2rtyZ55txHHsFUu,0.678,0.61,0,-10.509,1,0.0306,0.467,0.0,0.397,0.919,117.04,audio_features,5oV1YjM2rtyZ55txHHsFUu,https://api.spotify.com/v1/tracks/5oV1YjM2rtyZ55txHHsFUu,https://api.spotify.com/v1/audio-analysis/5oV1YjM2rtyZ55txHHsFUu,170000,4
(I Can't Get No) Satisfaction - Mono Version,['The Rolling Stones'],spotify:track:5FKkbyGm42hw1y08l2knlO,0.731,0.837,9,-8.673,1,0.0477,0.000287,0.15,0.0978,0.832,135.603,audio_features,5FKkbyGm42hw1y08l2knlO,https://api.spotify.com/v1/tracks/5FKkbyGm42hw1y08l2knlO,https://api.spotify.com/v1/audio-analysis/5FKkbyGm42hw1y08l2knlO,222747,4
This Will Be (An Everlasting Love),['Natalie Cole'],spotify:track:0PDCewmZCp0P5s00bptcdd,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,audio_features,0PDCewmZCp0P5s00bptcdd,https://api.spotify.com/v1/tracks/0PDCewmZCp0P5s00bptcdd,https://api.spotify.com/v1/audio-analysis/0PDCewmZCp0P5s00bptcdd,171960,4
Smile Like You Mean It,['The Killers'],spotify:track:4kAgnAL4WKx7YqnlL2fvMh,0.362,0.979,3,-2.581,0,0.161,0.000378,0.0151,0.231,0.383,125.087,audio_features,4kAgnAL4WKx7YqnlL2fvMh,https://api.spotify.com/v1/tracks/4kAgnAL4WKx7YqnlL2fvMh,https://api.spotify.com/v1/audio-analysis/4kAgnAL4WKx7YqnlL2fvMh,234107,4
"Check Yes, Juliet",['We The Kings'],spotify:track:0wVluBsVAVzBKrqspuCcwR,0.352,0.912,7,-4.253,1,0.0725,0.00197,0.0,0.193,0.351,166.795,audio_features,0wVluBsVAVzBKrqspuCcwR,https://api.spotify.com/v1/tracks/0wVluBsVAVzBKrqspuCcwR,https://api.spotify.com/v1/audio-analysis/0wVluBsVAVzBKrqspuCcwR,220147,4
I Want You Back,['The Jackson 5'],spotify:track:5LxvwujISqiB8vpRYv887S,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,audio_features,5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/tracks/5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/audio-analysis/5LxvwujISqiB8vpRYv887S,176333,4
Migraine,['Twenty One Pilots'],spotify:track:4rfaoyaZvNa60cj3OKSQV9,0.69,0.678,0,-6.52,1,0.154,0.11,0.0,0.246,0.409,173.995,audio_features,4rfaoyaZvNa60cj3OKSQV9,https://api.spotify.com/v1/tracks/4rfaoyaZvNa60cj3OKSQV9,https://api.spotify.com/v1/audio-analysis/4rfaoyaZvNa60cj3OKSQV9,239015,4
Message Man,['Twenty One Pilots'],spotify:track:4Oyl6oYSNeeZZP0OAxPVaU,0.715,0.838,2,-6.077,0,0.118,0.0897,0.0,0.15,0.497,120.007,audio_features,4Oyl6oYSNeeZZP0OAxPVaU,https://api.spotify.com/v1/tracks/4Oyl6oYSNeeZZP0OAxPVaU,https://api.spotify.com/v1/audio-analysis/4Oyl6oYSNeeZZP0OAxPVaU,240080,4
t r a n s p a r e n t s o u l feat.Travis Barker,"['WILLOW', 'Travis Barker']",spotify:track:6PRhbGj1xQg4OZOHHHiZtK,0.482,0.8,11,-5.232,0,0.055,0.00143,0.0,0.196,0.269,89.954,audio_features,6PRhbGj1xQg4OZOHHHiZtK,https://api.spotify.com/v1/tracks/6PRhbGj1xQg4OZOHHHiZtK,https://api.spotify.com/v1/audio-analysis/6PRhbGj1xQg4OZOHHHiZtK,168030,4
Notion,['Kings of Leon'],spotify:track:40e9kU9Wd4vbedqSA7Io4n,0.433,0.887,4,-5.111,1,0.047,0.00597,2.87e-05,0.119,0.426,142.968,audio_features,40e9kU9Wd4vbedqSA7Io4n,https://api.spotify.com/v1/tracks/40e9kU9Wd4vbedqSA7Io4n,https://api.spotify.com/v1/audio-analysis/40e9kU9Wd4vbedqSA7Io4n,180840,4
Clumsy,['Fergie'],spotify:track:7tawDKBYV9059X92D6dr7R,0.731,0.563,2,-4.046,1,0.131,0.191,0.00042,0.296,0.452,184.009,audio_features,7tawDKBYV9059X92D6dr7R,https://api.spotify.com/v1/tracks/7tawDKBYV9059X92D6dr7R,https://api.spotify.com/v1/audio-analysis/7tawDKBYV9059X92D6dr7R,240427,4
Black & Gold - Radio Edit,['Sam Sparro'],spotify:track:6lT26Dq7aEwOjXTZzkBjSO,0.383,0.703,4,-5.65,0,0.0763,0.00116,2.39e-05,0.112,0.42,135.968,audio_features,6lT26Dq7aEwOjXTZzkBjSO,https://api.spotify.com/v1/tracks/6lT26Dq7aEwOjXTZzkBjSO,https://api.spotify.com/v1/audio-analysis/6lT26Dq7aEwOjXTZzkBjSO,212360,1
Stop And Stare,['OneRepublic'],spotify:track:0pg4ptWsO9eMH6nEhrM9fD,0.492,0.859,4,-4.274,1,0.0332,0.0659,0.0,0.0756,0.251,92.474,audio_features,0pg4ptWsO9eMH6nEhrM9fD,https://api.spotify.com/v1/tracks/0pg4ptWsO9eMH6nEhrM9fD,https://api.spotify.com/v1/audio-analysis/0pg4ptWsO9eMH6nEhrM9fD,223853,4
Paralyzer,['Finger Eleven'],spotify:track:28IEbk5a7twNTbUEvWslUb,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,audio_features,28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/audio-analysis/28IEbk5a7twNTbUEvWslUb,208107,4
"Hey Boys and Girls (Truth of the World, Part 2)",['Evermore'],spotify:track:0pZGh5brW7LG7QmbDQbXIO,0.649,0.88,4,-3.95,0,0.033,0.00485,0.000413,0.0724,0.763,128.054,audio_features,0pZGh5brW7LG7QmbDQbXIO,https://api.spotify.com/v1/tracks/0pZGh5brW7LG7QmbDQbXIO,https://api.spotify.com/v1/audio-analysis/0pZGh5brW7LG7QmbDQbXIO,348387,4
"Someday, Someday - Single Version",['Thirsty Merc'],spotify:track:3Y0VSWTyXPeOevtxyLSoYl,0.565,0.56,7,-5.257,1,0.0268,0.00945,1.21e-06,0.305,0.289,91.967,audio_features,3Y0VSWTyXPeOevtxyLSoYl,https://api.spotify.com/v1/tracks/3Y0VSWTyXPeOevtxyLSoYl,https://api.spotify.com/v1/audio-analysis/3Y0VSWTyXPeOevtxyLSoYl,221680,4
"Black Fingernails, Red Wine",['Eskimo Joe'],spotify:track:0ujklxrVM2jwpLMgbTwTd1,0.553,0.917,1,-4.658,1,0.0424,0.00847,0.0975,0.251,0.433,124.001,audio_features,0ujklxrVM2jwpLMgbTwTd1,https://api.spotify.com/v1/tracks/0ujklxrVM2jwpLMgbTwTd1,https://api.spotify.com/v1/audio-analysis/0ujklxrVM2jwpLMgbTwTd1,249867,4
Wish You Well,['Bernard Fanning'],spotify:track:48xq0DnfAKtsFjK1L7GZx9,0.73,0.717,2,-3.983,1,0.0873,0.177,3.85e-06,0.0628,0.703,122.713,audio_features,48xq0DnfAKtsFjK1L7GZx9,https://api.spotify.com/v1/tracks/48xq0DnfAKtsFjK1L7GZx9,https://api.spotify.com/v1/audio-analysis/48xq0DnfAKtsFjK1L7GZx9,151133,4
UFO,['Sneaky Sound System'],spotify:track:0gsLWzySRe81KoY4LENNY4,0.616,0.921,4,-4.514,0,0.0301,0.057,0.0016,0.853,0.76,131.95,audio_features,0gsLWzySRe81KoY4LENNY4,https://api.spotify.com/v1/tracks/0gsLWzySRe81KoY4LENNY4,https://api.spotify.com/v1/audio-analysis/0gsLWzySRe81KoY4LENNY4,269200,4
Lanterns,['Birds Of Tokyo'],spotify:track:1w1LOtv2BM2C5pK4LG7SJ6,0.404,0.654,0,-7.894,1,0.0399,0.246,0.049,0.137,0.312,168.428,audio_features,1w1LOtv2BM2C5pK4LG7SJ6,https://api.spotify.com/v1/tracks/1w1LOtv2BM2C5pK4LG7SJ6,https://api.spotify.com/v1/audio-analysis/1w1LOtv2BM2C5pK4LG7SJ6,262814,4
Leave Me Lonely,['Hilltop Hoods'],spotify:track:26gEW3DUEK0n8n5fvnYrPE,0.763,0.874,0,-5.792,0,0.0564,0.27,0.0,0.159,0.755,131.038,audio_features,26gEW3DUEK0n8n5fvnYrPE,https://api.spotify.com/v1/tracks/26gEW3DUEK0n8n5fvnYrPE,https://api.spotify.com/v1/audio-analysis/26gEW3DUEK0n8n5fvnYrPE,194773,4
STAY (with Justin Bieber),"['The Kid LAROI', 'Justin Bieber']",spotify:track:4kux0P5UfguojB4h0lQnsj,0.587,0.795,1,-5.557,1,0.0522,0.037,0.0,0.103,0.476,169.951,audio_features,4kux0P5UfguojB4h0lQnsj,https://api.spotify.com/v1/tracks/4kux0P5UfguojB4h0lQnsj,https://api.spotify.com/v1/audio-analysis/4kux0P5UfguojB4h0lQnsj,141806,4
Love Your Way,['Powderfinger'],spotify:track:2lksJ7oUYRD3BgH0uix9gy,0.303,0.774,6,-4.773,0,0.0446,0.00455,1.28e-06,0.14,0.457,170.067,audio_features,2lksJ7oUYRD3BgH0uix9gy,https://api.spotify.com/v1/tracks/2lksJ7oUYRD3BgH0uix9gy,https://api.spotify.com/v1/audio-analysis/2lksJ7oUYRD3BgH0uix9gy,271173,4
Take My Breath - Single Version,['The Weeknd'],spotify:track:6OGogr19zPTM4BALXuMQpF,0.748,0.74,8,-6.01,1,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,audio_features,6OGogr19zPTM4BALXuMQpF,https://api.spotify.com/v1/tracks/6OGogr19zPTM4BALXuMQpF,https://api.spotify.com/v1/audio-analysis/6OGogr19zPTM4BALXuMQpF,220196,4
Summer of Love (Shawn Mendes & Tainy),"['Shawn Mendes', 'Tainy']",spotify:track:0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,audio_features,0z8hI3OPS8ADPWtoCjjLl6,https://api.spotify.com/v1/tracks/0z8hI3OPS8ADPWtoCjjLl6,https://api.spotify.com/v1/audio-analysis/0z8hI3OPS8ADPWtoCjjLl6,184104,4
Love Again,['Dua Lipa'],spotify:track:1imMjt1YGNebtrtTAprKV7,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,audio_features,1imMjt1YGNebtrtTAprKV7,https://api.spotify.com/v1/tracks/1imMjt1YGNebtrtTAprKV7,https://api.spotify.com/v1/audio-analysis/1imMjt1YGNebtrtTAprKV7,258004,4
Leave Before You Love Me (with Jonas Brothers),"['Marshmello', 'Jonas Brothers']",spotify:track:4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,audio_features,4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,154983,4
traitor,['Olivia Rodrigo'],spotify:track:5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,4
Woman,['Doja Cat'],spotify:track:2ds0pWAKDaq9yz3o6rexbk,0.825,0.761,5,-4.188,0,0.0895,0.109,0.00339,0.119,0.881,107.983,audio_features,2ds0pWAKDaq9yz3o6rexbk,https://api.spotify.com/v1/tracks/2ds0pWAKDaq9yz3o6rexbk,https://api.spotify.com/v1/audio-analysis/2ds0pWAKDaq9yz3o6rexbk,172627,4
Monster Mash,"['Bobby ""Boris"" Pickett & The Crypt-Kickers']",spotify:track:22ATeamXKv8W23hS9wEbXQ,0.622,0.701,2,-8.138,1,0.349,0.39,0.0,0.406,0.686,69.55,audio_features,22ATeamXKv8W23hS9wEbXQ,https://api.spotify.com/v1/tracks/22ATeamXKv8W23hS9wEbXQ,https://api.spotify.com/v1/audio-analysis/22ATeamXKv8W23hS9wEbXQ,192459,4
